PostalCode,Longitude,Latitude,State2,State,City,County,Region,Area,TimeZone
28410,-77.9451,34.2257,NC,North Carolina,WILMINGTON,NEW HANOVER,South,Wilmington NC,5
28608,-81.678913,36.21414,NC,North Carolina,BOONE,WATAUGA,South,Boone NC,5
28633,-81.5393,35.9137,NC,North Carolina,LENOIR,CALDWELL,South,Hickory-Lenoir-Morganton NC,5
28656,-81.1478,36.1585,NC,North Carolina,NORTH WILKESBORO,WILKES,South,North Wilkesboro NC,5
29117,-80.84809,33.498438,SC,South Carolina,ORANGEBURG,ORANGEBURG,South,Orangeburg SC,5
29208,-81.028028,33.998363,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29214,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29215,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29216,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29217,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29218,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29219,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29220,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29225,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29226,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29227,-81.0353,34.0009,SC,South Carolina,COLUMBIA,RICHLAND,South,Columbia SC,5
29319,-81.9325,34.9497,SC,South Carolina,SPARTANBURG,SPARTANBURG,South,Spartanburg SC,5
29395,-81.6924,34.8362,SC,South Carolina,JONESVILLE,UNION,South,Spartanburg SC,5
29409,-79.9312,32.7765,SC,South Carolina,CHARLESTON,CHARLESTON,South,Charleston-North Charleston SC,5
29424,-79.9308,32.7865,SC,South Carolina,CHARLESTON,CHARLESTON,South,Charleston-North Charleston SC,5
29425,-79.9416,32.7799,SC,South Carolina,CHARLESTON,CHARLESTON,South,Charleston-North Charleston SC,5
29613,-82.44066,34.924854,SC,South Carolina,GREENVILLE,GREENVILLE,South,Greenville-Anderson-Mauldin SC,5
29614,-82.4065,34.8483,SC,South Carolina,GREENVILLE,GREENVILLE,South,Greenville-Anderson-Mauldin SC,5
